label,left_knee,right_knee,left_hip,right_hip,left_elbow,right_elbow,left_shoulder,right_shoulder,trunk,left_ankle
squat,165.3112165502294,167.15147124114603,161.4654711645088,157.94197468571232,,,,,70.85951578405252,
squat,163.8556237710255,165.2923875643138,163.84586422570587,158.10435178434417,,,,,73.04896787322376,
squat,163.70529898841346,162.57881765439487,163.16673788942356,156.89057895543132,,,,,72.34214128125606,
squat,164.59020382794046,165.5062242177214,161.98468022041243,159.33378008801515,,,,,72.85007449589057,
squat,164.4295210264733,166.4784992546904,160.80108225728225,158.75853500770305,,,,,71.72657103760224,
squat,166.04679939889098,175.45010449799278,161.18741336873623,163.641748503852,,,,,71.81641513988222,
squat,165.77642118914625,174.31246199771422,161.0107190188222,160.66624446462447,,,,,70.7213972976472,
squat,166.306847425824,174.39822826104387,159.87802833448262,162.20749380767327,,,,,70.09200301464239,
squat,165.05763887599193,170.54869565046778,161.95719739399394,161.1417650886033,,,,,70.94791244506979,
squat,166.41268315541907,167.8507836094567,162.82121187978515,158.72438566417642,,,,,73.02240843183525,
squat,169.00218341755522,170.47474139948875,160.59124963511306,159.99512725202604,,,,,72.03766246270494,
squat,169.37874207761485,169.60190877805968,159.71882154608522,159.7267796238023,,,,,71.45199927462663,
squat,169.2060468643167,169.01283359739165,159.75804500297468,159.91108198435433,,,,,70.75204592215145,
squat,168.83967439273212,172.1637756801858,158.3100513883523,162.77374010196988,,,,,69.14481803308036,
squat,169.11103896695298,172.49594424775077,159.63117210606248,162.31754705685472,,,,,70.14375108998223,
squat,169.17079490280102,171.84451191220913,159.1874246815258,163.82998759271987,,,,,68.83043050506303,
squat,169.0457467098284,171.34467551371864,159.04510167483164,163.54117044444462,,,,,68.83386059946072,
squat,167.22226906011576,170.52450493893573,159.63276391902897,161.40460882854364,,,,,68.3013347647937,
squat,167.97648224159124,168.55428709588148,160.88097713909823,160.63531428192715,,,,,69.86486736949358,
squat,166.81232178647392,167.66697666471353,160.80339180149312,160.39639979814515,,,,,69.67136479894943,
squat,166.51777432388846,169.26142263639846,157.56517897274685,161.9253935899877,,,,,66.6609983165557,
squat,166.40765791118318,169.78812499192867,156.77453127226158,162.00879747947405,,,,,66.64283550038678,
squat,169.13473711281756,169.09531673893244,157.4303966379937,161.1311006183736,,,,,68.69199755241485,
squat,169.16262553147516,170.5234695999718,156.40701030610634,162.7724980599413,,,,,67.83057482653572,
squat,169.23882964681633,171.65097536990092,156.36378556215007,162.91789934965374,,,,,67.71385198890195,109.11419923412183
squat,168.91771488499728,172.00717233729506,156.75330029836093,162.97345011993502,,,,,67.90285023385454,
squat,169.93169912406663,175.08926463356056,156.8914674524747,163.45132200609004,,,,,68.14745302141753,110.88787600226239
squat,168.38108913540592,171.9015252301796,158.48408471623384,162.30320336408863,,,,,69.35949707267574,
squat,170.33368882484788,172.77857544388797,158.465064516448,162.67691195748648,,,,,69.4465434187304,114.4585933301078
squat,169.58307810965232,175.53467031012764,158.0681494859771,163.49832526219777,,,,,68.44429755303898,111.32293175505394
squat,170.17987484866399,176.18458294730615,158.05057308879424,164.10969328827915,,,,,68.83340827655073,115.6914733483895
squat,169.56265910424122,173.61320248951293,157.03887114669033,163.25369512934893,,,,,67.86333932942406,114.66942527082703
squat,169.47038204068488,173.5738748909708,155.71369313800452,165.58269999716805,,,,,66.87883631239797,120.37454850331615
squat,169.78667897634077,171.4770742208862,154.7846814430308,165.31043685584393,,,,,65.29193614971115,
squat,172.29423745196914,175.7626416123458,156.02982353329983,168.04338030412305,,,,,67.32667676812046,
squat,173.812444188854,177.4280167229197,156.40842936148775,164.82284951743702,,,,,66.60106866380164,
squat,171.9049669634944,174.15412133918838,157.11893024108107,163.33473659959026,,,,,68.31790807196873,
squat,170.47639504367402,171.41054527859652,156.271191164927,161.57717337603327,,,,,67.57245480089888,
squat,171.7600123722223,171.17351291257066,156.01369256856606,162.79275802631662,,,,,68.11527357678155,
squat,168.43367768955028,171.2092573484423,155.54983026536024,161.63036994601626,,,,,66.91745251656074,
squat,168.34081176954516,170.35838768280163,158.0911938575521,162.80539034802396,,,,,68.95982395068057,
squat,168.1864162724794,170.2003725312662,158.0699854667121,162.9123240959613,,,,,68.5750485473192,
squat,170.6697639248722,171.51299827853066,158.6393985078759,162.69045771359126,,,,,68.89558055436954,
squat,173.7840426786085,172.398693059587,156.97711224445982,162.95772061980273,,,,,67.53303453616377,
squat,172.18517357966266,166.12440541653254,156.9165969749848,160.25646070069337,,,,,67.84680548138552,
squat,167.83116283431656,169.47510870785624,154.71339996475228,163.68054505102225,,,,,65.61140117429682,
squat,168.20069356168463,169.3767740926411,155.2869581431983,163.00099555243986,,,,,66.98269462339992,
squat,168.58930130516805,169.9760144216705,156.06444304285438,162.93680203987225,,,,,67.8066220829863,
squat,167.88314665015736,169.9086907359439,155.83396005131985,163.45055271217498,,,,,67.48995430758924,
squat,168.1898415133622,166.68533887418772,155.9198587720835,161.24559997673362,,,,,67.7321652081463,
squat,167.57631190482908,170.40886457679565,158.4998230782885,164.01485029054996,,,,,70.07948385512024,
squat,170.93098379570884,169.1053246300735,157.9798336256978,163.27247619139143,,,,,68.66069709506027,
squat,170.56295254085182,172.00895650302786,158.87189440676505,165.1749498855626,,,,,70.41746825465403,
squat,169.48914747782268,170.99727339724302,157.02850625149978,165.41138775178496,,,,,69.19007827314853,
squat,168.7370461472528,167.92247867534084,155.8866665992161,162.92163822097598,,,,,68.78591899717888,
squat,170.72495534883936,169.38327970270444,155.80411585003645,163.14782128632814,,,,,69.17089506899701,
